  8.60010E+01  1.16278E+05  9.60257E+00  5.43539E-02  5.42645E+00  1.13814E-02
  8.70010E+01  1.14941E+05  9.62451E+00  5.54082E-02  5.43103E+00  1.15465E-02
  8.80010E+01  1.13635E+05  9.64687E+00  5.64828E-02  5.43569E+00  1.17129E-02
  8.90010E+01  1.12358E+05  9.66966E+00  5.75782E-02  5.44040E+00  1.18806E-02
  9.00010E+01  1.11110E+05  9.69290E+00  5.86953E-02  5.44519E+00  1.20497E-02
  9.10010E+01  1.09889E+05  9.71658E+00  5.98346E-02  5.45004E+00  1.22202E-02
  9.20010E+01  1.08694E+05  9.74073E+00  6.09969E-02  5.45496E+00  1.23920E-02
  9.30010E+01  1.07526E+05  9.76534E+00  6.21831E-02  5.45995E+00  1.25653E-02
  9.40010E+01  1.06382E+05  9.79044E+00  6.33938E-02  5.46501E+00  1.27400E-02
  9.50010E+01  1.05262E+05  9.81602E+00  6.46300E-02  5.47014E+00  1.29162E-02
  9.60010E+01  1.04166E+05  9.84210E+00  6.58925E-02  5.47534E+00  1.30939E-02
  9.70010E+01  1.03092E+05  9.86869E+00  6.71822E-02  5.48061E+00  1.32731E-02
  9.80010E+01  1.02040E+05  9.89580E+00  6.85001E-02  5.48596E+00  1.34539E-02
  9.90010E+01  1.01009E+05  9.92345E+00  6.98471E-02  5.49138E+00  1.36363E-02
  1.00001E+02  9.99990E+04  9.95163E+00  7.12242E-02  5.49686E+00  1.38204E-02
  1.01001E+02  9.90089E+04  9.98038E+00  7.26326E-02  5.50243E+00  1.40061E-02
  1.02001E+02  9.80383E+04  1.00097E+01  7.40733E-02  5.50807E+00  1.41934E-02
  1.03001E+02  9.70864E+04  1.00396E+01  7.55475E-02  5.51378E+00  1.43825E-02
  1.04001E+02  9.61529E+04  1.00701E+01  7.70565E-02  5.51957E+00  1.45734E-02
  1.05001E+02  9.52372E+04  1.01012E+01  7.86015E-02  5.52544E+00  1.47660E-02
  1.06001E+02  9.43387E+04  1.01329E+01  8.01838E-02  5.53138E+00  1.49604E-02
  1.07001E+02  9.34571E+04  1.01653E+01  8.18048E-02  5.53740E+00  1.51567E-02
