  5.80010E+01  1.72411E+05  8.34378E+01  5.66083E-01 -8.13082E-05  2.83360E+01  7.65878E-02 -9.53848E-05
  5.90010E+01  1.69489E+05  8.36667E+01  5.79303E-01 -8.27522E-05  2.83669E+01  7.80947E-02 -9.70496E-05
  6.00010E+01  1.66664E+05  8.39009E+01  5.92733E-01 -8.41985E-05  2.83985E+01  7.96119E-02 -9.87154E-05
  6.10010E+01  1.63932E+05  8.41405E+01  6.06381E-01 -8.56471E-05  2.84306E+01  8.11396E-02 -1.00382E-04
  6.20010E+01  1.61288E+05  8.43856E+01  6.20253E-01 -8.70981E-05  2.84634E+01  8.26780E-02 -1.02050E-04
  6.30010E+01  1.58728E+05  8.46364E+01  6.34357E-01 -8.85514E-05  2.84967E+01  8.42274E-02 -1.03719E-04
  6.40010E+01  1.56248E+05  8.48928E+01  6.48700E-01 -9.00072E-05  2.85307E+01  8.57880E-02 -1.05389E-04
  6.50010E+01  1.53844E+05  8.51549E+01  6.63290E-01 -9.14656E-05  2.85653E+01  8.73601E-02 -1.07061E-04
  6.60010E+01  1.51513E+05  8.54230E+01  6.78135E-01 -9.29265E-05  2.86006E+01  8.89440E-02 -1.08733E-04
  6.70010E+01  1.49252E+05  8.56970E+01  6.93244E-01 -9.43899E-05  2.86365E+01  9.05398E-02 -1.10407E-04
  6.80010E+01  1.47057E+05  8.59772E+01  7.08624E-01 -9.58561E-05  2.86730E+01  9.21479E-02 -1.12082E-04
  6.90010E+01  1.44925E+05  8.62635E+01  7.24284E-01 -9.73250E-05  2.87102E+01  9.37686E-02 -1.13758E-04
  7.00010E+01  1.42855E+05  8.65562E+01  7.40235E-01 -9.87966E-05  2.87480E+01  9.54020E-02 -1.15435E-04
  7.10010E+01  1.40843E+05  8.68552E+01  7.56485E-01 -1.00271E-04  2.87865E+01  9.70486E-02 -1.17114E-04
  7.20010E+01  1.38887E+05  8.71609E+01  7.73045E-01 -1.01748E-04  2.88256E+01  9.87085E-02 -1.18793E-04
  7.30010E+01  1.36984E+05  8.74732E+01  7.89924E-01 -1.03229E-04  2.88654E+01  1.00382E-01 -1.20474E-04
  7.40010E+01  1.35133E+05  8.77923E+01  8.07133E-01 -1.04712E-04  2.89059E+01  1.02069E-01 -1.22157E-04
  7.50010E+01  1.33332E+05  8.81184E+01  8.24684E-01 -1.06198E-04  2.89471E+01  1.03771E-01 -1.23840E-04
  7.60010E+01  1.31577E+05  8.84515E+01  8.42587E-01 -1.07687E-04  2.89889E+01  1.05487E-01 -1.25525E-04
