  5.70010E+01  1.75436E+05  9.22594E+00  2.92606E-02 -3.43761E-04  1.25629E+01  6.02705E-02 -3.81869E-04  1.27861E+01  6.22643E-02 -3.80850E-04
  5.80010E+01  1.72411E+05  9.23777E+00  2.99410E-02 -3.50854E-04  1.25873E+01  6.21833E-02 -3.92460E-04  1.28113E+01  6.42271E-02 -3.91309E-04
  5.90010E+01  1.69489E+05  9.24988E+00  3.06316E-02 -3.58008E-04  1.26125E+01  6.41640E-02 -4.03343E-04  1.28374E+01  6.62587E-02 -4.02050E-04
  6.00010E+01  1.66664E+05  9.26226E+00  3.13329E-02 -3.65225E-04  1.26386E+01  6.62165E-02 -4.14533E-04  1.28642E+01  6.83632E-02 -4.13089E-04
  6.10010E+01  1.63932E+05  9.27493E+00  3.20450E-02 -3.72507E-04  1.26654E+01  6.83453E-02 -4.26047E-04  1.28919E+01  7.05450E-02 -4.24441E-04
  6.20010E+01  1.61288E+05  9.28788E+00  3.27685E-02 -3.79855E-04  1.26931E+01  7.05550E-02 -4.37903E-04  1.29205E+01  7.28089E-02 -4.36124E-04
  6.30010E+01  1.58728E+05  9.30113E+00  3.35036E-02 -3.87271E-04  1.27217E+01  7.28507E-02 -4.50120E-04  1.29500E+01  7.51599E-02 -4.48156E-04
  6.40010E+01  1.56248E+05  9.31467E+00  3.42508E-02 -3.94757E-04  1.27513E+01  7.52379E-02 -4.62717E-04  1.29805E+01  7.76035E-02 -4.60556E-04
  6.50010E+01  1.53844E+05  9.32851E+00  3.50103E-02 -4.02314E-04  1.27818E+01  7.77224E-02 -4.75717E-04  1.30120E+01  8.01457E-02 -4.73345E-04
  6.60010E+01  1.51513E+05  9.34265E+00  3.57826E-02 -4.09945E-04  1.28133E+01  8.03106E-02 -4.89143E-04  1.30445E+01  8.27929E-02 -4.86545E-04
  6.70010E+01  1.49252E+05  9.35711E+00  3.65682E-02 -4.17651E-04  1.28458E+01  8.30093E-02 -5.03019E-04  1.30780E+01  8.55519E-02 -5.00180E-04
  6.80010E+01  1.47057E+05  9.37189E+00  3.73674E-02 -4.25434E-04  1.28795E+01  8.58261E-02 -5.17371E-04  1.31127E+01  8.84305E-02 -5.14276E-04
  6.90010E+01  1.44925E+05  9.38699E+00  3.81808E-02 -4.33296E-04  1.29143E+01  8.87691E-02 -5.32230E-04  1.31486E+01  9.14366E-02 -5.28860E-04
  7.00010E+01  1.42855E+05  9.40241E+00  3.90086E-02 -4.41240E-04  1.29503E+01  9.18470E-02 -5.47625E-04  1.31857E+01  9.45791E-02 -5.43962E-04
  7.10010E+01  1.40843E+05  9.41817E+00  3.98515E-02 -4.49267E-04  1.29876E+01  9.50694E-02 -5.63589E-04  1.32240E+01  9.78677E-02 -5.59614E-04
  7.20010E+01  1.38887E+05  9.43427E+00  4.07100E-02 -4.57379E-04  1.30261E+01  9.84467E-02 -5.80158E-04  1.32637E+01  1.01313E-01 -5.75849E-04
  7.30010E+01  1.36984E+05  9.45071E+00  4.15844E-02 -4.65579E-04  1.30661E+01  1.01990E-01 -5.97371E-04  1.33048E+01  1.04926E-01 -5.92705E-04
  7.40010E+01  1.35133E+05  9.46751E+00  4.24754E-02 -4.73868E-04  1.31074E+01  1.05713E-01 -6.15268E-04  1.33474E+01  1.08720E-01 -6.10222E-04
  7.50010E+01  1.33332E+05  9.48467E+00  4.33835E-02 -4.82250E-04  1.31503E+01  1.09628E-01 -6.33896E-04  1.33915E+01  1.12708E-01 -6.28443E-04
  7.60010E+01  1.31577E+05  9.50219E+00  4.43094E-02 -4.90725E-04  1.31948E+01  1.13751E-01 -6.53303E-04  1.34372E+01  1.16905E-01 -6.47414E-04
  7.70010E+01  1.29868E+05  9.52009E+00  4.52534E-02 -4.99298E-04  1.32410E+01  1.18097E-01 -6.73541E-04  1.34847E+01  1.21329E-01 -6.67187E-04
  7.80010E+01  1.28203E+05  9.53836E+00  4.62164E-02 -5.07970E-04  1.32889E+01  1.22686E-01 -6.94668E-04  1.35339E+01  1.25996E-01 -6.87816E-04
  7.90010E+01  1.26581E+05  9.55703E+00  4.71989E-02 -5.16744E-04  1.33387E+01  1.27537E-01 -7.16747E-04  1.35851E+01  1.30928E-01 -7.09362E-04
  8.00010E+01  1.24998E+05  9.57609E+00  4.82015E-02 -5.25622E-04  1.33905E+01  1.32672E-01 -7.39845E-04  1.36382E+01  1.36146E-01 -7.31890E-04
  8.10010E+01  1.23455E+05  9.59556E+00  4.92251E-02 -5.34607E-04  1.34444E+01  1.38116E-01 -7.64038E-04  1.36935E+01  1.41675E-01 -7.55471E-04
  8.20010E+01  1.21950E+05  9.61544E+00  5.02702E-02 -5.43701E-04  1.35005E+01  1.43896E-01 -7.89406E-04  1.37510E+01  1.47542E-01 -7.80183E-04
  8.30010E+01  1.20480E+05  9.63574E+00  5.13376E-02 -5.52909E-04  1.35589E+01  1.50043E-01 -8.16038E-04  1.38110E+01  1.53779E-01 -8.06111E-04
  8.40010E+01  1.19046E+05  9.65647E+00  5.24282E-02 -5.62231E-04  1.36199E+01  1.56590E-01 -8.44031E-04  1.38734E+01  1.60418E-01 -8.33349E-04
  8.50010E+01  1.17646E+05  9.67765E+00  5.35427E-02 -5.71672E-04  1.36835E+01  1.63576E-01 -8.73493E-04  1.39386E+01  1.67498E-01 -8.62000E-04
  8.60010E+01  1.16278E+05  9.69927E+00  5.46819E-02 -5.81235E-04  1.37500E+01  1.71042E-01 -9.04543E-04  1.40067E+01  1.75061E-01 -8.92177E-04
  8.70010E+01  1.14941E+05  9.72135E+00  5.58467E-02 -5.90922E-04  1.38196E+01  1.79038E-01 -9.37309E-04  1.40778E+01  1.83155E-01 -9.24004E-04
  8.80010E+01  1.13635E+05  9.74391E+00  5.70381E-02 -6.00736E-04  1.38924E+01  1.87616E-01 -9.71936E-04  1.41523E+01  1.91835E-01 -9.57620E-04
  8.90010E+01  1.12358E+05  9.76694E+00  5.82569E-02 -6.10682E-04  1.39687E+01  1.96837E-01 -1.00858E-03  1.42303E+01  2.01160E-01 -9.93176E-04
  9.00010E+01  1.11110E+05  9.79047E+00  5.95043E-02 -6.20762E-04  1.40487E+01  2.06772E-01 -1.04743E-03  1.43121E+01  2.11201E-01 -1.03084E-03
  9.10010E+01  1.09889E+05  9.81450E+00  6.07811E-02 -6.30980E-04  1.41329E+01  2.17499E-01 -1.08867E-03  1.43980E+01  2.22035E-01 -1.07081E-03
  9.20010E+01  1.08694E+05  9.83905E+00  6.20885E-02 -6.41340E-04  1.42214E+01  2.29108E-01 -1.13252E-03  1.44884E+01  2.33754E-01 -1.11328E-03
  9.30010E+01  1.07526E+05  9.86412E+00  6.34277E-02 -6.51845E-04  1.43146E+01  2.41702E-01 -1.17923E-03  1.45835E+01  2.46459E-01 -1.15850E-03
  9.40010E+01  1.06382E+05  9.88974E+00  6.47997E-02 -6.62498E-04  1.44130E+01  2.55401E-01 -1.22907E-03  1.46838E+01  2.60270E-01 -1.20673E-03
