  3.80010E+01  2.63151E+05  0.00000E+00  3.67752E-01  2.08497E-02  1.82716E-01  2.56136E-01  3.13552E-01  3.16856E-01
  3.90010E+01  2.56404E+05  0.00000E+00  3.89782E-01  2.20655E-02  1.93568E-01  2.56287E-01  3.13763E-01  3.17071E-01
  4.00010E+01  2.49994E+05  0.00000E+00  4.12674E-01  2.33251E-02  2.04833E-01  2.56443E-01  3.13981E-01  3.17293E-01
  4.10010E+01  2.43896E+05  0.00000E+00  4.36457E-01  2.46298E-02  2.16525E-01  2.56604E-01  3.14207E-01  3.17522E-01
  4.20010E+01  2.38090E+05  0.00000E+00  4.61160E-01  2.59807E-02  2.28658E-01  2.56769E-01  3.14439E-01  3.17759E-01
  4.30010E+01  2.32553E+05  0.00000E+00  4.86815E-01  2.73792E-02  2.41245E-01  2.56938E-01  3.14679E-01  3.18003E-01
  4.40010E+01  2.27268E+05  0.00000E+00  5.13457E-01  2.88266E-02  2.54302E-01  2.57112E-01  3.14926E-01  3.18255E-01
  4.50010E+01  2.22217E+05  0.00000E+00  5.41120E-01  3.03244E-02  2.67846E-01  2.57291E-01  3.15181E-01  3.18514E-01
  4.60010E+01  2.17387E+05  0.00000E+00  5.69845E-01  3.18742E-02  2.81893E-01  2.57474E-01  3.15444E-01  3.18782E-01
  4.70010E+01  2.12761E+05  0.00000E+00  5.99670E-01  3.34776E-02  2.96461E-01  2.57662E-01  3.15715E-01  3.19057E-01
  4.80010E+01  2.08329E+05  0.00000E+00  6.30639E-01  3.51363E-02  3.11571E-01  2.57854E-01  3.15994E-01  3.19341E-01
  4.90010E+01  2.04077E+05  0.00000E+00  6.62798E-01  3.68522E-02  3.27241E-01  2.58051E-01  3.16282E-01  3.19634E-01
  5.00010E+01  1.99996E+05  0.00000E+00  6.96195E-01  3.86271E-02  3.43495E-01  2.58254E-01  3.16578E-01  3.19935E-01
  5.10010E+01  1.96075E+05  0.00000E+00  7.30882E-01  4.04632E-02  3.60355E-01  2.58461E-01  3.16883E-01  3.20246E-01
  5.20010E+01  1.92304E+05  0.00000E+00  7.66915E-01  4.23626E-02  3.77845E-01  2.58673E-01  3.17198E-01  3.20565E-01
  5.30010E+01  1.88676E+05  0.00000E+00  8.04350E-01  4.43276E-02  3.95993E-01  2.58890E-01  3.17522E-01  3.20895E-01
  5.40010E+01  1.85182E+05  0.00000E+00  8.43252E-01  4.63606E-02  4.14825E-01  2.59111E-01  3.17855E-01  3.21233E-01
  5.50010E+01  1.81815E+05  0.00000E+00  8.83688E-01  4.84644E-02  4.34371E-01  2.59338E-01  3.18198E-01  3.21582E-01
  5.60010E+01  1.78568E+05  0.00000E+00  9.25727E-01  5.06415E-02  4.54663E-01  2.59571E-01  3.18552E-01  3.21941E-01
  5.70010E+01  1.75436E+05  0.00000E+00  9.69447E-01  5.28950E-02  4.75734E-01  2.59808E-01  3.18916E-01  3.22311E-01
  5.80010E+01  1.72411E+05  0.00000E+00  1.01493E+00  5.52280E-02  4.97622E-01  2.60051E-01  3.19290E-01  3.22691E-01
  5.90010E+01  1.69489E+05  0.00000E+00  1.06226E+00  5.76438E-02  5.20363E-01  2.60299E-01  3.19676E-01  3.23083E-01
  6.00010E+01  1.66664E+05  0.00000E+00  1.11154E+00  6.01459E-02  5.44000E-01  2.60552E-01  3.20074E-01  3.23486E-01
  6.10010E+01  1.63932E+05  0.00000E+00  1.16286E+00  6.27382E-02  5.68576E-01  2.60811E-01  3.20483E-01  3.23901E-01
  6.20010E+01  1.61288E+05  0.00000E+00  1.21633E+00  6.54247E-02  5.94140E-01  2.61075E-01  3.20905E-01  3.24329E-01
