# NKPT  3001 NBND    16 NSPIN     1
# NPANEL     6
#      1   (0,0,0)/2
#    593   (1,1,0)/2
#    985   (0,1,0)/2
#   1501   (0,1,1)/2
#   1893   (1,1,1)/2
#   2485   (0,0,1)/2
#   3001   (0,0,0)/2
@ WITH G0
@ G0 ON
@ TITLE "BAND STRUCTURE"
@ DEFAULT COLOR 1
@ XAXIS TICK ON
@ XAXIS TICKLABEL ON
@ XAXIS TICKLABEL CHAR SIZE 0.8
@ XAXIS TICK TYPE SPEC
@ XAXIS TICKLABEL TYPE SPEC
@ XAXIS TICK MAJOR GRID ON
@ YAXIS LABEL "E-EFERMI (HARTREE)"
@ AUTOSCALE ONREAD YAXES
@ AUTOTICKS
@ XAXIS TICK SPEC     7
@ XAXIS TICK     0,     0.00000
@ XAXIS TICKLABEL    0,"(0,0,0)/2"
@ XAXIS TICK     1,     0.70855
@ XAXIS TICKLABEL    1,"(1,1,0)/2"
@ XAXIS TICK     2,     1.17844
@ XAXIS TICKLABEL    2,"(0,1,0)/2"
@ XAXIS TICK     3,     1.79581
@ XAXIS TICKLABEL    3,"(0,1,1)/2"
@ XAXIS TICK     4,     2.26569
@ XAXIS TICKLABEL    4,"(1,1,1)/2"
@ XAXIS TICK     5,     2.97425
@ XAXIS TICKLABEL    5,"(0,0,1)/2"
@ XAXIS TICK     6,     3.59161
@ XAXIS TICKLABEL    6,"(0,0,0)/2"
@ WORLD      0.00000,        -0.2,     3.59161,         0.3
@ VIEW      0.15000,     0.15000,     1.14418,     0.85000
  0.42609E+00 -0.12964E+00 -0.11862E+00 -0.10727E+00 -0.98441E-01 -0.92620E-01 -0.60816E-01 -0.34938E-01 -0.23955E-01 -0.86086E-02  0.10690E+00  0.11956E+00  0.11996E+00  0.12703E+00  0.15059E+00  0.15469E+00  0.21189E+00
  0.42729E+00 -0.12972E+00 -0.11875E+00 -0.10749E+00 -0.98747E-01 -0.92722E-01 -0.60892E-01 -0.35084E-01 -0.23805E-01 -0.85724E-02  0.10698E+00  0.11956E+00  0.12002E+00  0.12705E+00  0.15077E+00  0.15481E+00  0.21200E+00
  0.42848E+00 -0.12979E+00 -0.11888E+00 -0.10772E+00 -0.99053E-01 -0.92821E-01 -0.60968E-01 -0.35232E-01 -0.23654E-01 -0.85360E-02  0.10706E+00  0.11956E+00  0.12008E+00  0.12708E+00  0.15095E+00  0.15494E+00  0.21211E+00
  0.42968E+00 -0.12987E+00 -0.11900E+00 -0.10794E+00 -0.99359E-01 -0.92920E-01 -0.61045E-01 -0.35380E-01 -0.23504E-01 -0.84994E-02  0.10714E+00  0.11956E+00  0.12014E+00  0.12711E+00  0.15112E+00  0.15506E+00  0.21222E+00
  0.43088E+00 -0.12994E+00 -0.11913E+00 -0.10817E+00 -0.99664E-01 -0.93017E-01 -0.61122E-01 -0.35530E-01 -0.23354E-01 -0.84626E-02  0.10723E+00  0.11956E+00  0.12020E+00  0.12713E+00  0.15130E+00  0.15518E+00  0.21233E+00
  0.43207E+00 -0.12991E+00 -0.11925E+00 -0.10839E+00 -0.99970E-01 -0.93113E-01 -0.61199E-01 -0.35680E-01 -0.23204E-01 -0.84257E-02  0.10731E+00  0.11956E+00  0.12026E+00  0.12716E+00  0.15148E+00  0.15531E+00  0.21245E+00
  0.43327E+00 -0.12982E+00 -0.11938E+00 -0.10862E+00 -0.10028E+00 -0.93207E-01 -0.61277E-01 -0.35832E-01 -0.23055E-01 -0.83886E-02  0.10739E+00  0.11956E+00  0.12032E+00  0.12719E+00  0.15165E+00  0.15543E+00  0.21256E+00
  0.43447E+00 -0.12973E+00 -0.11950E+00 -0.10884E+00 -0.10058E+00 -0.93300E-01 -0.61355E-01 -0.35984E-01 -0.22905E-01 -0.83513E-02  0.10747E+00  0.11956E+00  0.12038E+00  0.12722E+00  0.15183E+00  0.15555E+00  0.21267E+00
  0.43566E+00 -0.12964E+00 -0.11962E+00 -0.10907E+00 -0.10089E+00 -0.93392E-01 -0.61434E-01 -0.36138E-01 -0.22755E-01 -0.83139E-02  0.10756E+00  0.11956E+00  0.12044E+00  0.12725E+00  0.15200E+00  0.15568E+00  0.21279E+00
  0.43686E+00 -0.12955E+00 -0.11974E+00 -0.10929E+00 -0.10119E+00 -0.93482E-01 -0.61513E-01 -0.36292E-01 -0.22605E-01 -0.82763E-02  0.10764E+00  0.11956E+00  0.12050E+00  0.12728E+00  0.15218E+00  0.15580E+00  0.21290E+00
  0.43806E+00 -0.12946E+00 -0.11986E+00 -0.10951E+00 -0.10150E+00 -0.93571E-01 -0.61592E-01 -0.36448E-01 -0.22456E-01 -0.82386E-02  0.10773E+00  0.11956E+00  0.12057E+00  0.12731E+00  0.15235E+00  0.15593E+00  0.21302E+00
  0.43925E+00 -0.12937E+00 -0.11997E+00 -0.10974E+00 -0.10180E+00 -0.93659E-01 -0.61672E-01 -0.36604E-01 -0.22306E-01 -0.82006E-02  0.10781E+00  0.11956E+00  0.12063E+00  0.12734E+00  0.15253E+00  0.15605E+00  0.21313E+00
  0.44045E+00 -0.12928E+00 -0.12009E+00 -0.10996E+00 -0.10211E+00 -0.93745E-01 -0.61752E-01 -0.36761E-01 -0.22157E-01 -0.81626E-02  0.10789E+00  0.11956E+00  0.12069E+00  0.12737E+00  0.15270E+00  0.15617E+00  0.21325E+00
  0.44165E+00 -0.12920E+00 -0.12020E+00 -0.11018E+00 -0.10241E+00 -0.93831E-01 -0.61833E-01 -0.36920E-01 -0.22008E-01 -0.81244E-02  0.10798E+00  0.11956E+00  0.12075E+00  0.12740E+00  0.15287E+00  0.15630E+00  0.21336E+00
  0.44284E+00 -0.12911E+00 -0.12031E+00 -0.11040E+00 -0.10271E+00 -0.93914E-01 -0.61914E-01 -0.37079E-01 -0.21858E-01 -0.80860E-02  0.10806E+00  0.11956E+00  0.12081E+00  0.12743E+00  0.15305E+00  0.15642E+00  0.21348E+00
  0.44404E+00 -0.12903E+00 -0.12042E+00 -0.11063E+00 -0.10302E+00 -0.93997E-01 -0.61995E-01 -0.37239E-01 -0.21709E-01 -0.80475E-02  0.10815E+00  0.11955E+00  0.12088E+00  0.12747E+00  0.15322E+00  0.15655E+00  0.21359E+00
  0.44524E+00 -0.12895E+00 -0.12053E+00 -0.11085E+00 -0.10332E+00 -0.94078E-01 -0.62076E-01 -0.37400E-01 -0.21560E-01 -0.80088E-02  0.10823E+00  0.11955E+00  0.12094E+00  0.12750E+00  0.15339E+00  0.15667E+00  0.21371E+00
  0.44644E+00 -0.12886E+00 -0.12063E+00 -0.11107E+00 -0.10363E+00 -0.94158E-01 -0.62158E-01 -0.37562E-01 -0.21412E-01 -0.79700E-02  0.10832E+00  0.11955E+00  0.12100E+00  0.12753E+00  0.15356E+00  0.15680E+00  0.21382E+00
  0.44763E+00 -0.12878E+00 -0.12073E+00 -0.11129E+00 -0.10393E+00 -0.94237E-01 -0.62240E-01 -0.37725E-01 -0.21263E-01 -0.79311E-02  0.10841E+00  0.11954E+00  0.12106E+00  0.12756E+00  0.15373E+00  0.15692E+00  0.21394E+00
  0.44883E+00 -0.12871E+00 -0.12083E+00 -0.11151E+00 -0.10423E+00 -0.94314E-01 -0.62323E-01 -0.37889E-01 -0.21114E-01 -0.78920E-02  0.10849E+00  0.11954E+00  0.12113E+00  0.12760E+00  0.15390E+00  0.15705E+00  0.21406E+00
  0.45003E+00 -0.12863E+00 -0.12092E+00 -0.11173E+00 -0.10454E+00 -0.94390E-01 -0.62406E-01 -0.38054E-01 -0.20966E-01 -0.78527E-02  0.10858E+00  0.11954E+00  0.12119E+00  0.12763E+00  0.15407E+00  0.15717E+00  0.21417E+00
  0.45122E+00 -0.12856E+00 -0.12102E+00 -0.11195E+00 -0.10484E+00 -0.94465E-01 -0.62489E-01 -0.38220E-01 -0.20818E-01 -0.78134E-02  0.10866E+00  0.11953E+00  0.12125E+00  0.12767E+00  0.15424E+00  0.15729E+00  0.21429E+00
  0.45242E+00 -0.12849E+00 -0.12111E+00 -0.11216E+00 -0.10514E+00 -0.94539E-01 -0.62572E-01 -0.38386E-01 -0.20670E-01 -0.77739E-02  0.10875E+00  0.11953E+00  0.12132E+00  0.12770E+00  0.15441E+00  0.15742E+00  0.21441E+00
  0.45362E+00 -0.12842E+00 -0.12119E+00 -0.11238E+00 -0.10545E+00 -0.94611E-01 -0.62656E-01 -0.38554E-01 -0.20522E-01 -0.77343E-02  0.10884E+00  0.11953E+00  0.12138E+00  0.12773E+00  0.15458E+00  0.15754E+00  0.21453E+00
  0.45481E+00 -0.12835E+00 -0.12128E+00 -0.11260E+00 -0.10575E+00 -0.94682E-01 -0.62740E-01 -0.38722E-01 -0.20374E-01 -0.76945E-02  0.10892E+00  0.11952E+00  0.12144E+00  0.12777E+00  0.15475E+00  0.15767E+00  0.21465E+00
  0.45601E+00 -0.12829E+00 -0.12136E+00 -0.11282E+00 -0.10605E+00 -0.94752E-01 -0.62824E-01 -0.38892E-01 -0.20226E-01 -0.76546E-02  0.10901E+00  0.11952E+00  0.12151E+00  0.12780E+00  0.15492E+00  0.15779E+00  0.21476E+00
  0.45721E+00 -0.12823E+00 -0.12143E+00 -0.11303E+00 -0.10635E+00 -0.94821E-01 -0.62909E-01 -0.39062E-01 -0.20079E-01 -0.76147E-02  0.10910E+00  0.11951E+00  0.12157E+00  0.12784E+00  0.15508E+00  0.15792E+00  0.21488E+00
  0.45840E+00 -0.12817E+00 -0.12150E+00 -0.11325E+00 -0.10665E+00 -0.94889E-01 -0.62994E-01 -0.39233E-01 -0.19932E-01 -0.75745E-02  0.10918E+00  0.11951E+00  0.12164E+00  0.12788E+00  0.15525E+00  0.15804E+00  0.21500E+00
  0.45960E+00 -0.12812E+00 -0.12157E+00 -0.11347E+00 -0.10695E+00 -0.94955E-01 -0.63079E-01 -0.39404E-01 -0.19785E-01 -0.75343E-02  0.10927E+00  0.11950E+00  0.12170E+00  0.12791E+00  0.15542E+00  0.15817E+00  0.21512E+00
  0.46080E+00 -0.12807E+00 -0.12163E+00 -0.11368E+00 -0.10726E+00 -0.95021E-01 -0.63164E-01 -0.39577E-01 -0.19638E-01 -0.74940E-02  0.10936E+00  0.11949E+00  0.12176E+00  0.12795E+00  0.15558E+00  0.15829E+00  0.21524E+00
  0.46199E+00 -0.12802E+00 -0.12169E+00 -0.11390E+00 -0.10756E+00 -0.95085E-01 -0.63250E-01 -0.39750E-01 -0.19491E-01 -0.74535E-02  0.10944E+00  0.11949E+00  0.12183E+00  0.12798E+00  0.15575E+00  0.15842E+00  0.21536E+00
  0.46319E+00 -0.12798E+00 -0.12174E+00 -0.11411E+00 -0.10786E+00 -0.95148E-01 -0.63336E-01 -0.39925E-01 -0.19345E-01 -0.74130E-02  0.10953E+00  0.11948E+00  0.12189E+00  0.12802E+00  0.15592E+00  0.15854E+00  0.21548E+00
  0.46439E+00 -0.12794E+00 -0.12179E+00 -0.11432E+00 -0.10816E+00 -0.95210E-01 -0.63422E-01 -0.40100E-01 -0.19199E-01 -0.73723E-02  0.10962E+00  0.11948E+00  0.12196E+00  0.12806E+00  0.15608E+00  0.15867E+00  0.21560E+00
  0.46559E+00 -0.12791E+00 -0.12183E+00 -0.11454E+00 -0.10845E+00 -0.95271E-01 -0.63508E-01 -0.40276E-01 -0.19053E-01 -0.73315E-02  0.10970E+00  0.11947E+00  0.12202E+00  0.12810E+00  0.15624E+00  0.15879E+00  0.21572E+00
  0.46678E+00 -0.12788E+00 -0.12187E+00 -0.11475E+00 -0.10875E+00 -0.95330E-01 -0.63595E-01 -0.40452E-01 -0.18907E-01 -0.72907E-02  0.10979E+00  0.11946E+00  0.12209E+00  0.12813E+00  0.15641E+00  0.15892E+00  0.21584E+00
  0.46798E+00 -0.12786E+00 -0.12189E+00 -0.11496E+00 -0.10905E+00 -0.95389E-01 -0.63681E-01 -0.40630E-01 -0.18762E-01 -0.72497E-02  0.10988E+00  0.11946E+00  0.12216E+00  0.12817E+00  0.15657E+00  0.15904E+00  0.21596E+00
  0.46918E+00 -0.12784E+00 -0.12192E+00 -0.11517E+00 -0.10935E+00 -0.95446E-01 -0.63768E-01 -0.40808E-01 -0.18617E-01 -0.72087E-02  0.10996E+00  0.11945E+00  0.12222E+00  0.12821E+00  0.15673E+00  0.15917E+00  0.21608E+00
  0.47037E+00 -0.12783E+00 -0.12194E+00 -0.11538E+00 -0.10965E+00 -0.95503E-01 -0.63855E-01 -0.40987E-01 -0.18472E-01 -0.71675E-02  0.11005E+00  0.11944E+00  0.12229E+00  0.12825E+00  0.15689E+00  0.15929E+00  0.21620E+00
  0.47157E+00 -0.12783E+00 -0.12195E+00 -0.11559E+00 -0.10995E+00 -0.95558E-01 -0.63943E-01 -0.41167E-01 -0.18327E-01 -0.71263E-02  0.11014E+00  0.11944E+00  0.12236E+00  0.12829E+00  0.15706E+00  0.15942E+00  0.21632E+00
  0.47277E+00 -0.12782E+00 -0.12195E+00 -0.11580E+00 -0.11024E+00 -0.95612E-01 -0.64030E-01 -0.41347E-01 -0.18183E-01 -0.70850E-02  0.11022E+00  0.11943E+00  0.12242E+00  0.12833E+00  0.15722E+00  0.15954E+00  0.21644E+00
  0.47396E+00 -0.12783E+00 -0.12195E+00 -0.11601E+00 -0.11054E+00 -0.95665E-01 -0.64118E-01 -0.41529E-01 -0.18038E-01 -0.70436E-02  0.11031E+00  0.11942E+00  0.12249E+00  0.12836E+00  0.15738E+00  0.15966E+00  0.21657E+00
  0.47516E+00 -0.12784E+00 -0.12194E+00 -0.11622E+00 -0.11084E+00 -0.95718E-01 -0.64206E-01 -0.41711E-01 -0.17895E-01 -0.70021E-02  0.11039E+00  0.11941E+00  0.12256E+00  0.12840E+00  0.15754E+00  0.15979E+00  0.21669E+00
  0.47636E+00 -0.12786E+00 -0.12193E+00 -0.11643E+00 -0.11113E+00 -0.95769E-01 -0.64294E-01 -0.41894E-01 -0.17751E-01 -0.69606E-02  0.11048E+00  0.11941E+00  0.12262E+00  0.12844E+00  0.15770E+00  0.15991E+00  0.21681E+00
  0.47755E+00 -0.12788E+00 -0.12191E+00 -0.11664E+00 -0.11143E+00 -0.95819E-01 -0.64382E-01 -0.42077E-01 -0.17608E-01 -0.69189E-02  0.11056E+00  0.11940E+00  0.12269E+00  0.12848E+00  0.15786E+00  0.16004E+00  0.21693E+00
  0.47875E+00 -0.12790E+00 -0.12188E+00 -0.11684E+00 -0.11172E+00 -0.95868E-01 -0.64470E-01 -0.42261E-01 -0.17465E-01 -0.68773E-02  0.11065E+00  0.11939E+00  0.12276E+00  0.12852E+00  0.15801E+00  0.16016E+00  0.21705E+00
  0.47995E+00 -0.12794E+00 -0.12185E+00 -0.11705E+00 -0.11201E+00 -0.95916E-01 -0.64558E-01 -0.42446E-01 -0.17322E-01 -0.68355E-02  0.11073E+00  0.11938E+00  0.12283E+00  0.12856E+00  0.15817E+00  0.16028E+00  0.21718E+00
  0.48114E+00 -0.12797E+00 -0.12181E+00 -0.11725E+00 -0.11231E+00 -0.95964E-01 -0.64647E-01 -0.42632E-01 -0.17179E-01 -0.67937E-02  0.11082E+00  0.11937E+00  0.12290E+00  0.12860E+00  0.15833E+00  0.16041E+00  0.21730E+00
  0.48234E+00 -0.12802E+00 -0.12177E+00 -0.11746E+00 -0.11260E+00 -0.96010E-01 -0.64736E-01 -0.42818E-01 -0.17037E-01 -0.67518E-02  0.11090E+00  0.11936E+00  0.12296E+00  0.12864E+00  0.15848E+00  0.16053E+00  0.21742E+00
  0.48354E+00 -0.12806E+00 -0.12172E+00 -0.11766E+00 -0.11289E+00 -0.96055E-01 -0.64824E-01 -0.43005E-01 -0.16895E-01 -0.67099E-02  0.11099E+00  0.11936E+00  0.12303E+00  0.12868E+00  0.15864E+00  0.16065E+00  0.21755E+00
  0.48474E+00 -0.12811E+00 -0.12167E+00 -0.11787E+00 -0.11318E+00 -0.96099E-01 -0.64913E-01 -0.43193E-01 -0.16754E-01 -0.66679E-02  0.11107E+00  0.11935E+00  0.12310E+00  0.12872E+00  0.15880E+00  0.16078E+00  0.21767E+00
  0.48593E+00 -0.12817E+00 -0.12161E+00 -0.11807E+00 -0.11348E+00 -0.96143E-01 -0.65002E-01 -0.43381E-01 -0.16613E-01 -0.66258E-02  0.11115E+00  0.11934E+00  0.12317E+00  0.12876E+00  0.15895E+00  0.16090E+00  0.21779E+00
  0.48713E+00 -0.12823E+00 -0.12154E+00 -0.11827E+00 -0.11377E+00 -0.96185E-01 -0.65091E-01 -0.43570E-01 -0.16472E-01 -0.65838E-02  0.11124E+00  0.11933E+00  0.12324E+00  0.12880E+00  0.15910E+00  0.16102E+00  0.21792E+00
  0.48833E+00 -0.12829E+00 -0.12148E+00 -0.11847E+00 -0.11406E+00 -0.96227E-01 -0.65181E-01 -0.43760E-01 -0.16331E-01 -0.65416E-02  0.11132E+00  0.11932E+00  0.12331E+00  0.12885E+00  0.15926E+00  0.16115E+00  0.21804E+00
  0.48952E+00 -0.12836E+00 -0.12140E+00 -0.11867E+00 -0.11434E+00 -0.96268E-01 -0.65270E-01 -0.43950E-01 -0.16191E-01 -0.64994E-02  0.11140E+00  0.11931E+00  0.12338E+00  0.12889E+00  0.15941E+00  0.16127E+00  0.21816E+00
  0.49072E+00 -0.12843E+00 -0.12133E+00 -0.11887E+00 -0.11463E+00 -0.96308E-01 -0.65359E-01 -0.44141E-01 -0.16051E-01 -0.64572E-02  0.11148E+00  0.11930E+00  0.12345E+00  0.12893E+00  0.15956E+00  0.16139E+00  0.21829E+00
  0.49192E+00 -0.12850E+00 -0.12125E+00 -0.11907E+00 -0.11492E+00 -0.96347E-01 -0.65449E-01 -0.44333E-01 -0.15912E-01 -0.64150E-02  0.11157E+00  0.11929E+00  0.12352E+00  0.12897E+00  0.15971E+00  0.16151E+00  0.21841E+00
  0.49311E+00 -0.12857E+00 -0.12116E+00 -0.11927E+00 -0.11521E+00 -0.96385E-01 -0.65538E-01 -0.44525E-01 -0.15773E-01 -0.63727E-02  0.11165E+00  0.11928E+00  0.12359E+00  0.12901E+00  0.15987E+00  0.16163E+00  0.21854E+00
  0.49431E+00 -0.12865E+00 -0.12108E+00 -0.11947E+00 -0.11549E+00 -0.96422E-01 -0.65628E-01 -0.44718E-01 -0.15634E-01 -0.63304E-02  0.11173E+00  0.11927E+00  0.12367E+00  0.12905E+00  0.16002E+00  0.16176E+00  0.21866E+00
  0.49551E+00 -0.12873E+00 -0.12099E+00 -0.11966E+00 -0.11578E+00 -0.96458E-01 -0.65717E-01 -0.44911E-01 -0.15496E-01 -0.62881E-02  0.11181E+00  0.11926E+00  0.12374E+00  0.12909E+00  0.16017E+00  0.16188E+00  0.21878E+00
  0.49670E+00 -0.12882E+00 -0.12090E+00 -0.11986E+00 -0.11606E+00 -0.96494E-01 -0.65807E-01 -0.45105E-01 -0.15358E-01 -0.62457E-02  0.11189E+00  0.11925E+00  0.12381E+00  0.12914E+00  0.16032E+00  0.16200E+00  0.21891E+00
  0.49790E+00 -0.12890E+00 -0.12080E+00 -0.12006E+00 -0.11634E+00 -0.96529E-01 -0.65896E-01 -0.45300E-01 -0.15220E-01 -0.62034E-02  0.11197E+00  0.11924E+00  0.12388E+00  0.12918E+00  0.16046E+00  0.16212E+00  0.21903E+00
  0.49910E+00 -0.12899E+00 -0.12070E+00 -0.12025E+00 -0.11662E+00 -0.96563E-01 -0.65986E-01 -0.45495E-01 -0.15083E-01 -0.61610E-02  0.11205E+00  0.11923E+00  0.12395E+00  0.12922E+00  0.16061E+00  0.16224E+00  0.21916E+00
  0.50029E+00 -0.12908E+00 -0.12061E+00 -0.12044E+00 -0.11690E+00 -0.96596E-01 -0.66076E-01 -0.45691E-01 -0.14946E-01 -0.61186E-02  0.11212E+00  0.11922E+00  0.12403E+00  0.12926E+00  0.16076E+00  0.16236E+00  0.21928E+00
  0.50149E+00 -0.12917E+00 -0.12064E+00 -0.12051E+00 -0.11718E+00 -0.96628E-01 -0.66165E-01 -0.45887E-01 -0.14809E-01 -0.60762E-02  0.11220E+00  0.11921E+00  0.12410E+00  0.12930E+00  0.16091E+00  0.16248E+00  0.21941E+00
  0.50269E+00 -0.12927E+00 -0.12083E+00 -0.12040E+00 -0.11746E+00 -0.96660E-01 -0.66255E-01 -0.46084E-01 -0.14673E-01 -0.60338E-02  0.11228E+00  0.11920E+00  0.12417E+00  0.12935E+00  0.16105E+00  0.16260E+00  0.21953E+00
  0.50389E+00 -0.12936E+00 -0.12102E+00 -0.12030E+00 -0.11773E+00 -0.96691E-01 -0.66345E-01 -0.46281E-01 -0.14538E-01 -0.59914E-02  0.11236E+00  0.11919E+00  0.12425E+00  0.12939E+00  0.16120E+00  0.16272E+00  0.21966E+00
  0.50508E+00 -0.12946E+00 -0.12121E+00 -0.12020E+00 -0.11800E+00 -0.96721E-01 -0.66434E-01 -0.46479E-01 -0.14402E-01 -0.59490E-02  0.11243E+00  0.11918E+00  0.12432E+00  0.12943E+00  0.16134E+00  0.16284E+00  0.21978E+00
  0.50628E+00 -0.12956E+00 -0.12140E+00 -0.12011E+00 -0.11826E+00 -0.96750E-01 -0.66524E-01 -0.46677E-01 -0.14267E-01 -0.59066E-02  0.11251E+00  0.11917E+00  0.12439E+00  0.12947E+00  0.16149E+00  0.16296E+00  0.21991E+00
  0.50748E+00 -0.12966E+00 -0.12159E+00 -0.12002E+00 -0.11851E+00 -0.96779E-01 -0.66614E-01 -0.46876E-01 -0.14133E-01 -0.58642E-02  0.11258E+00  0.11916E+00  0.12447E+00  0.12952E+00  0.16163E+00  0.16308E+00  0.22003E+00
  0.50867E+00 -0.12976E+00 -0.12178E+00 -0.11994E+00 -0.11875E+00 -0.96807E-01 -0.66703E-01 -0.47076E-01 -0.13999E-01 -0.58218E-02  0.11266E+00  0.11914E+00  0.12454E+00  0.12956E+00  0.16177E+00  0.16320E+00  0.22016E+00
  0.50987E+00 -0.12986E+00 -0.12196E+00 -0.11990E+00 -0.11895E+00 -0.96834E-01 -0.66793E-01 -0.47275E-01 -0.13865E-01 -0.57794E-02  0.11273E+00  0.11913E+00  0.12462E+00  0.12960E+00  0.16191E+00  0.16331E+00  0.22029E+00
  0.51107E+00 -0.12996E+00 -0.12215E+00 -0.11991E+00 -0.11908E+00 -0.96861E-01 -0.66882E-01 -0.47476E-01 -0.13732E-01 -0.57371E-02  0.11281E+00  0.11912E+00  0.12469E+00  0.12964E+00  0.16206E+00  0.16343E+00  0.22041E+00
  0.51226E+00 -0.13007E+00 -0.12234E+00 -0.12002E+00 -0.11913E+00 -0.96887E-01 -0.66972E-01 -0.47677E-01 -0.13599E-01 -0.56948E-02  0.11288E+00  0.11911E+00  0.12477E+00  0.12969E+00  0.16220E+00  0.16355E+00  0.22054E+00
  0.51346E+00 -0.13017E+00 -0.12252E+00 -0.12020E+00 -0.11910E+00 -0.96912E-01 -0.67061E-01 -0.47878E-01 -0.13467E-01 -0.56525E-02  0.11295E+00  0.11910E+00  0.12484E+00  0.12973E+00  0.16234E+00  0.16367E+00  0.22066E+00
  0.51466E+00 -0.13028E+00 -0.12270E+00 -0.12042E+00 -0.11903E+00 -0.96937E-01 -0.67150E-01 -0.48080E-01 -0.13335E-01 -0.56102E-02  0.11302E+00  0.11909E+00  0.12492E+00  0.12977E+00  0.16248E+00  0.16378E+00  0.22079E+00
  0.51585E+00 -0.13039E+00 -0.12289E+00 -0.12066E+00 -0.11893E+00 -0.96961E-01 -0.67239E-01 -0.48282E-01 -0.13204E-01 -0.55679E-02  0.11310E+00  0.11908E+00  0.12499E+00  0.12982E+00  0.16261E+00  0.16390E+00  0.22091E+00
  0.51705E+00 -0.13049E+00 -0.12307E+00 -0.12091E+00 -0.11882E+00 -0.96984E-01 -0.67329E-01 -0.48485E-01 -0.13073E-01 -0.55257E-02  0.11317E+00  0.11906E+00  0.12507E+00  0.12986E+00  0.16275E+00  0.16401E+00  0.22104E+00
  0.51825E+00 -0.13060E+00 -0.12325E+00 -0.12117E+00 -0.11870E+00 -0.97007E-01 -0.67418E-01 -0.48688E-01 -0.12943E-01 -0.54836E-02  0.11324E+00  0.11905E+00  0.12515E+00  0.12990E+00  0.16289E+00  0.16413E+00  0.22116E+00
  0.51944E+00 -0.13071E+00 -0.12343E+00 -0.12143E+00 -0.11858E+00 -0.97029E-01 -0.67507E-01 -0.48892E-01 -0.12813E-01 -0.54415E-02  0.11331E+00  0.11904E+00  0.12522E+00  0.12994E+00  0.16303E+00  0.16425E+00  0.22129E+00
  0.52064E+00 -0.13082E+00 -0.12361E+00 -0.12169E+00 -0.11846E+00 -0.97050E-01 -0.67595E-01 -0.49096E-01 -0.12683E-01 -0.53994E-02  0.11337E+00  0.11903E+00  0.12530E+00  0.12999E+00  0.16316E+00  0.16436E+00  0.22142E+00
  0.52184E+00 -0.13093E+00 -0.12378E+00 -0.12195E+00 -0.11833E+00 -0.97071E-01 -0.67684E-01 -0.49300E-01 -0.12554E-01 -0.53573E-02  0.11344E+00  0.11902E+00  0.12538E+00  0.13003E+00  0.16330E+00  0.16447E+00  0.22154E+00
  0.52304E+00 -0.13105E+00 -0.12396E+00 -0.12221E+00 -0.11820E+00 -0.97091E-01 -0.67773E-01 -0.49505E-01 -0.12426E-01 -0.53154E-02  0.11351E+00  0.11901E+00  0.12546E+00  0.13007E+00  0.16343E+00  0.16459E+00  0.22167E+00
  0.52423E+00 -0.13116E+00 -0.12414E+00 -0.12246E+00 -0.11807E+00 -0.97111E-01 -0.67861E-01 -0.49710E-01 -0.12298E-01 -0.52734E-02  0.11358E+00  0.11899E+00  0.12553E+00  0.13011E+00  0.16357E+00  0.16470E+00  0.22179E+00
  0.52543E+00 -0.13128E+00 -0.12431E+00 -0.12272E+00 -0.11794E+00 -0.97130E-01 -0.67950E-01 -0.49915E-01 -0.12170E-01 -0.52316E-02  0.11364E+00  0.11898E+00  0.12561E+00  0.13016E+00  0.16370E+00  0.16482E+00  0.22192E+00
  0.52663E+00 -0.13139E+00 -0.12449E+00 -0.12298E+00 -0.11780E+00 -0.97149E-01 -0.68038E-01 -0.50121E-01 -0.12043E-01 -0.51898E-02  0.11371E+00  0.11897E+00  0.12569E+00  0.13020E+00  0.16383E+00  0.16493E+00  0.22204E+00
  0.52782E+00 -0.13151E+00 -0.12466E+00 -0.12323E+00 -0.11767E+00 -0.97167E-01 -0.68126E-01 -0.50328E-01 -0.11917E-01 -0.51480E-02  0.11377E+00  0.11896E+00  0.12577E+00  0.13024E+00  0.16396E+00  0.16504E+00  0.22217E+00
  0.52902E+00 -0.13162E+00 -0.12483E+00 -0.12349E+00 -0.11753E+00 -0.97184E-01 -0.68214E-01 -0.50534E-01 -0.11791E-01 -0.51064E-02  0.11384E+00  0.11894E+00  0.12585E+00  0.13029E+00  0.16409E+00  0.16515E+00  0.22229E+00
  0.53022E+00 -0.13174E+00 -0.12500E+00 -0.12374E+00 -0.11739E+00 -0.97201E-01 -0.68301E-01 -0.50741E-01 -0.11665E-01 -0.50648E-02  0.11390E+00  0.11893E+00  0.12593E+00  0.13033E+00  0.16422E+00  0.16527E+00  0.22242E+00
  0.53141E+00 -0.13186E+00 -0.12517E+00 -0.12399E+00 -0.11725E+00 -0.97218E-01 -0.68389E-01 -0.50949E-01 -0.11540E-01 -0.50233E-02  0.11397E+00  0.11892E+00  0.12601E+00  0.13037E+00  0.16435E+00  0.16538E+00  0.22254E+00
  0.53261E+00 -0.13198E+00 -0.12534E+00 -0.12424E+00 -0.11711E+00 -0.97234E-01 -0.68476E-01 -0.51156E-01 -0.11416E-01 -0.49818E-02  0.11403E+00  0.11891E+00  0.12608E+00  0.13041E+00  0.16448E+00  0.16549E+00  0.22267E+00
