E(cm-1),I
0.01,0.0
0.10807902380476095,0.0
0.20615804760952192,0.0
0.30423707141428286,0.0
0.4023160952190438,0.0
0.5003951190238047,0.0
0.5984741428285657,0.0
0.6965531666333267,0.0
0.7946321904380876,0.0
0.8927112142428486,0.0
0.9907902380476096,0.0
1.0888692618523705,0.0
1.1869482856571314,0.0
1.2850273094618925,0.0
1.3831063332666533,0.0
1.4811853570714144,0.0
1.5792643808761753,0.0
1.6773434046809361,0.0
1.7754224284856972,0.0
1.873501452290458,0.0
1.9715804760952191,0.0
2.0696594998999798,0.0
2.167738523704741,0.0
2.265817547509502,0.0
2.3638965713142626,0.0
2.4619755951190236,0.0
2.5600546189237847,0.0
2.6581336427285454,0.0
2.7562126665333064,0.0
2.8542916903380675,0.0
2.9523707141428286,0.0
3.0504497379475892,0.0
3.1485287617523503,0.0
3.2466077855571114,0.0
3.344686809361872,0.0
3.442765833166633,0.0
3.540844856971394,0.0
3.6389238807761553,0.0
3.737002904580916,0.0
3.835081928385677,0.0
3.933160952190438,0.0
4.031239975995199,0.0
4.12931899979996,0.0
4.227398023604721,0.0
4.325477047409482,0.0
4.423556071214243,0.0
4.521635095019004,0.0
4.619714118823764,0.0
4.717793142628525,0.0
4.815872166433286,0.0
4.9139511902380475,0.0
5.012030214042809,0.0
5.11010923784757,0.0
5.208188261652331,0.0
5.306267285457091,0.0
5.404346309261852,0.0
5.502425333066613,0.0
5.600504356871374,0.0
5.698583380676135,0.0
5.796662404480896,0.0
5.894741428285657,0.0
5.992820452090418,0.0
6.090899475895179,0.0
6.18897849969994,0.0
6.287057523504701,0.0
6.385136547309462,0.0
6.483215571114223,0.0
6.581294594918984,0.0
6.679373618723744,0.0
6.777452642528505,0.0
6.875531666333266,0.0
6.9736106901380275,0.0
7.071689713942789,0.0
7.16976873774755,0.0
7.267847761552311,0.0
7.365926785357071,0.0
7.464005809161832,0.0
7.562084832966593,0.0
7.660163856771354,0.0
7.758242880576115,0.0
7.856321904380876,0.0
7.954400928185637,0.0
8.052479951990398,0.0
8.150558975795159,0.0
8.24863799959992,0.0
8.34671702340468,0.0
8.444796047209442,0.0
8.542875071014203,0.0
8.640954094818964,0.0
8.739033118623725,0.0
8.837112142428486,0.0
8.935191166233247,0.0
9.033270190038008,0.0
9.131349213842768,0.0
9.229428237647529,0.0
9.32750726145229,0.0
9.425586285257051,0.0
9.523665309061812,0.0
9.621744332866573,0.0
9.719823356671334,0.0
9.817902380476095,0.0
9.915981404280856,0.0
10.014060428085617,0.0
10.112139451890378,0.0
10.21021847569514,0.0
10.3082974994999,0.0
10.406376523304662,0.0
10.504455547109421,0.0
10.602534570914182,0.0
10.700613594718943,0.0
10.798692618523704,0.0
10.896771642328465,0.0
10.994850666133226,0.0
11.092929689937987,0.0
11.191008713742749,0.0
11.28908773754751,0.0
11.38716676135227,0.0
11.485245785157032,0.0
11.583324808961793,0.0
11.681403832766554,0.0
11.779482856571315,0.0
11.877561880376074,0.0
11.975640904180835,0.0
12.073719927985596,0.0
12.171798951790358,0.0
12.269877975595119,0.0
12.36795699939988,0.0
12.46603602320464,0.0
12.564115047009402,0.0
12.662194070814163,0.0
12.760273094618924,0.0
12.858352118423685,0.0
12.956431142228446,0.0
13.054510166033207,0.0
13.152589189837968,0.0
13.25066821364273,0.0
13.348747237447489,0.0
13.44682626125225,0.0
13.54490528505701,0.0
13.642984308861772,0.0
13.741063332666533,0.0
13.839142356471294,0.0
13.937221380276055,0.0
14.035300404080816,0.0
14.133379427885577,0.0
14.231458451690338,0.0
14.3295374754951,0.0
14.42761649929986,0.0
14.525695523104622,0.0
14.623774546909383,0.0
14.721853570714142,0.0
14.819932594518903,0.0
14.918011618323664,0.0
15.016090642128425,0.0
15.114169665933186,0.0
15.212248689737947,0.0
15.310327713542708,0.0
15.40840673734747,0.0
15.50648576115223,0.0
15.604564784956992,0.0
15.702643808761753,0.0
15.800722832566514,0.0
15.898801856371275,0.0
15.996880880176036,0.0
16.094959903980797,0.0
16.193038927785558,0.0
16.29111795159032,0.0
16.38919697539508,0.0
16.48727599919984,0.0
16.585355023004603,0.0
16.683434046809364,0.0
16.781513070614125,0.0
16.879592094418886,0.0
16.977671118223647,0.0
17.075750142028408,0.0
17.17382916583317,0.0
17.27190818963793,0.0
17.36998721344269,0.0
17.468066237247452,0.0
17.566145261052213,0.0
17.664224284856974,0.0
17.762303308661735,0.0
17.860382332466497,0.0
17.958461356271258,0.0
18.05654038007602,0.0
18.154619403880776,0.0
18.252698427685537,0.0
18.3507774514903,0.0
18.44885647529506,0.0
18.54693549909982,0.0
18.64501452290458,0.0
18.743093546709343,0.0
18.841172570514104,0.0
18.939251594318865,0.0
19.037330618123626,0.0
19.135409641928387,0.0
19.233488665733148,0.0
19.33156768953791,0.0
19.42964671334267,0.0
19.52772573714743,0.0
19.625804760952192,0.0
19.723883784756953,0.0
19.821962808561715,0.0
19.920041832366476,0.0
20.018120856171237,0.0
20.116199879975998,0.0
20.21427890378076,0.0
20.31235792758552,0.0
20.41043695139028,0.0
20.508515975195042,0.0
20.606594998999803,0.0
20.704674022804564,0.0
20.802753046609325,0.0
20.900832070414086,0.0
20.998911094218844,0.0
21.096990118023605,0.0
21.195069141828366,0.0
21.293148165633127,0.0
21.39122718943789,0.0
21.48930621324265,0.0
21.58738523704741,0.0
21.68546426085217,0.0
21.783543284656933,0.0
21.881622308461694,0.0
21.979701332266455,0.0
22.077780356071216,0.0
22.175859379875977,0.0
22.273938403680738,0.0
22.3720174274855,0.0
22.47009645129026,0.0
