E(cm-1),I
0.01,3.329628760561949e-54
0.15511830366073218,4.5903784061880574e-54
0.30023660732146434,6.325840576888834e-54
0.4453549109821965,8.713749653727426e-54
0.5904732146429287,1.1998003805433624e-53
0.7355915183036609,1.6513152561084296e-53
0.880709821964393,2.271789417792124e-53
1.0258281256251252,3.1240878098603612e-53
1.1709464292858573,4.294330577015645e-53
1.3160647329465895,5.90044539304302e-53
1.4611830366073217,8.103846358845247e-53
1.606301340268054,1.1125375622699822e-52
1.751419643928786,1.5267054226035753e-52
1.896537947589518,2.0941746322764984e-52
2.04165625125025,2.871359839944689e-52
2.1867745549109823,3.9353143599797955e-52
2.3318928585717145,5.3912357073083495e-52
2.4770111622324467,7.382684179714154e-52
2.622129465893179,1.0105489192526809e-51
2.767247769553911,1.3826666080893607e-51
2.9123660732146432,1.8910137569283034e-51
3.0574843768753754,2.585169259610856e-51
3.2026026805361076,3.532647945005974e-51
3.34772098419684,4.825349955252634e-51
3.4928392878575716,6.588314972772343e-51
3.637957591518304,8.991599875290044e-51
3.783075895179036,1.2266387289374097e-50
3.928194198839768,1.6726822707647909e-50
4.0733125025005,2.2799604625823917e-50
4.218430806161233,3.1064063050750115e-50
4.363549109821965,4.2306420651522816e-50
4.508667413482697,5.7593223741120705e-50
4.653785717143429,7.8370672754828005e-50
4.798904020804161,1.0659892922624156e-49
4.9440223244648935,1.44933637028307e-49
5.089140628125626,1.9697114986662932e-49
5.234258931786358,2.6757968045541056e-49
5.37937723544709,3.633462835100802e-49
5.524495539107822,4.93179930444345e-49
5.6696138427685545,6.691248341253781e-49
5.814732146429287,9.074568504161807e-49
5.959850450090019,1.2301608439530761e-48
6.104968753750751,1.6669205327829448e-48
6.250087057411483,2.2577974286147196e-48
6.3952053610722155,3.0568359557659133e-48
6.540323664732948,4.1369128607608156e-48
6.68544196839368,5.596257561046956e-48
6.830560272054412,7.567215400032507e-48
6.975678575715143,1.0228020256592821e-47
7.120796879375876,1.3818603118230801e-47
7.265915183036608,1.866181109712337e-47
7.41103348669734,2.5191876313220644e-47
7.556151790358072,3.399259521730922e-47
7.701270094018804,4.584850839425707e-47
7.8463883976795366,6.181347805215071e-47
7.991506701340269,8.330253758955352e-47
8.136625005001001,1.122148576396454e-46
8.281743308661733,1.5109829907933174e-46
8.426861612322465,2.033695226271952e-46
8.571979915983198,2.736082850366514e-46
8.71709821964393,3.6795075617596996e-46
8.862216523304662,4.9461494731799e-46
9.007334826965394,6.6460232242883104e-46
9.152453130626126,8.926342644395162e-46
9.297571434286859,1.198401471369738e-45
9.44268973794759,1.6082301312601823e-45
9.587808041608323,2.157302947196821e-45
9.732926345269055,2.892618503494065e-45
9.878044648929787,3.876932718646355e-45
10.02316295259052,5.1940060300992606e-45
10.168281256251252,6.95558585855455e-45
10.313399559911984,9.310694206470839e-45
10.458517863572716,1.2457976051778005e-44
10.603636167233448,1.6662110150260795e-44
10.74875447089418,2.2275609284907837e-44
10.893872774554913,2.9767767387748073e-44
11.038991078215645,3.9763079913570695e-44
11.184109381876377,5.309221564734161e-44
11.32922768553711,7.085961110466047e-44
11.474345989197841,9.453306962812042e-44
11.619464292858574,1.2606247724828638e-43
11.764582596519306,1.6803702929559247e-43
11.909700900180038,2.2389337039652e-43
12.05481920384077,2.9819101556189913e-43
12.199937507501502,3.969766433194294e-43
12.345055811162235,5.282657294601538e-43
12.490174114822967,7.026790419684296e-43
12.635292418483699,9.34283426278695e-43
12.780410722144431,1.2417019697101482e-42
12.925529025805163,1.6495792172920395e-42
13.070647329465896,2.1905141543541547e-42
13.215765633126628,2.907609185897161e-42
13.36088393678736,3.8578299620634604e-42
13.506002240448092,5.116432068238368e-42
13.651120544108824,6.782790823064461e-42
13.796238847769557,8.988075597794773e-42
13.941357151430287,1.1905347881757438e-41
14.08647545509102,1.5762842822351514e-41
14.231593758751751,2.0861430285199333e-41
14.376712062412484,2.7597560732539464e-41
14.521830366073216,3.6493405737289684e-41
14.666948669733948,4.823643185042557e-41
14.81206697339468,6.37313377597378e-41
14.957185277055412,8.416818763606482e-41
15.102303580716145,1.1111175259854645e-40
15.247421884376877,1.4661861107359468e-40
15.392540188037609,1.9339056638904583e-40
15.537658491698341,2.5497555784985107e-40
15.682776795359073,3.360306538301476e-40
15.827895099019806,4.426661611743112e-40
15.973013402680538,5.828956748702512e-40
16.118131706341273,7.672244284628397e-40
16.263250010002004,1.009418111723416e-39
16.408368313662738,1.3275070754956968e-39
16.55348661732347,1.7450974229332965e-39
16.698604920984202,2.2930820297298818e-39
16.843723224644933,3.0118725173593557e-39
16.988841528305667,3.954309530654845e-39
17.133959831966397,5.189455812690868e-39
17.27907813562713,6.80753771814674e-39
17.42419643928786,8.926380087605434e-39
17.569314742948595,1.1699782151319967e-38
17.714433046609326,1.5328415227724815e-38
17.85955135027006,2.0073995318507868e-38
18.00466965393079,2.627770674824571e-38
18.149787957591524,3.4384141545806377e-38
18.294906261252255,4.497239238807367e-38
18.44002456491299,5.879641919909635e-38
18.58514286857372,7.683743257232899e-38
18.73026117223445,1.0037184181151424e-37
18.875379475895183,1.3105935400739087e-37
19.020497779555914,1.7105715063633684e-37
19.165616083216648,2.2316779640759257e-37
19.310734386877378,2.9103076294883996e-37
19.455852690538112,3.79370320569269e-37
19.600970994198843,4.943162485898469e-37
19.746089297859577,6.438185744898468e-37
19.891207601520307,8.381836770051024e-37
20.03632590518104,1.0907669663563837e-36
20.18144420884177,1.4188674832989227e-36
20.326562512502505,1.8448827747592904e-36
20.471680816163236,2.3977991232514654e-36
20.61679911982397,3.1151136741864836e-36
20.7619174234847,4.0453125554020276e-36
20.907035727145434,5.25106442491524e-36
21.052154030806165,6.813334199376859e-36
21.1972723344669,8.836679796417666e-36
21.34239063812763,1.1456069131198752e-35
21.487508941788363,1.4845649887940697e-35
21.632627245449093,1.9230026542257158e-35
21.777745549109827,2.4898755138127086e-35
21.922863852770558,3.2224965854975666e-35
22.06798215643129,4.1689278451720915e-35
22.213100460092022,5.391050154890952e-35
22.358218763752756,6.968502288794473e-35
22.503337067413486,9.003732897525189e-35
22.64845537107422,1.162847704044383e-34
22.79357367473495,1.5012055372766746e-34
22.938691978395685,1.937200429435749e-34
23.083810282056415,2.498768581620029e-34
23.22892858571715,3.2217704790836743e-34
23.37404688937788,4.152218890386786e-34
23.519165193038614,5.349127665098605e-34
23.664283496699344,6.888152718407717e-34
23.809401800360078,8.866243463335075e-34
23.95452010402081,1.1407582519422354e-33
24.099638407681542,1.4671167195776335e-33
24.244756711342273,1.8860482325178946e-33
24.389875015003007,2.4235835965157948e-33
24.534993318663737,3.1130084172818244e-33
24.68011162232447,3.9968667211888433e-33
24.8252299259852,5.1295128164207326e-33
24.970348229645936,6.580359988401742e-33
25.115466533306666,8.438014508238577e-33
25.2605848369674,1.0815533917467829e-32
25.40570314062813,1.385711242496605e-32
25.550821444288864,1.7746577026641342e-32
25.695939747949595,2.271818006246425e-32
25.84105805161033,2.907030293286843e-32
25.98617635527106,3.718284862333072e-32
26.131294658931793,4.753930635822456e-32
26.276412962592524,6.07547312209276e-32
26.421531266253258,7.76112088861443e-32
26.566649569913988,9.910278823647342e-32
26.711767873574722,1.2649238458444562e-31
26.856886177235452,1.6138381111395507e-31
27.002004480896186,2.0581292064323108e-31
27.147122784556917,2.6236287734938803e-31
27.29224108821765,3.3430988314783566e-31
27.43735939187838,4.258073242273135e-31
27.582477695539115,5.421183652564304e-31
27.727595999199846,6.899096089634862e-31
27.872714302860576,8.776216909719955e-31
28.01783260652131,1.1159367613088322e-30
28.16295091018204,1.4183679240795081e-30
28.308069213842774,1.8020021267993004e-30
28.453187517503505,2.2884360371833272e-30
28.59830582116424,2.904954525283568e-30
28.74342412482497,3.686013991077584e-30
28.888542428485703,4.675108575957092e-30
29.033660732146434,5.927117061346396e-30
29.178779035807167,7.511252973587353e-30
29.323897339467898,9.514771307615552e-30
29.469015643128632,1.2047623879408332e-29
29.614133946789362,1.5248303518176278e-29
29.759252250450096,1.929117747613573e-29
29.904370554110827,2.4395685503081788e-29
30.04948885777156,3.083787165377959e-29
30.19460716143229,3.8964835600155613e-29
30.339725465093025,4.9212834633236677e-29
30.484843768753755,6.212994864206558e-29
30.62996207241449,7.840444580621848e-29
30.77508037607522,9.890026726738569e-29
30.920198679735954,1.2470139795255097e-28
31.065316983396684,1.5716732447746966e-28
31.210435287057418,1.9800232005443213e-28
31.35555359071815,2.493419657932827e-28
31.500671894378883,3.138611489246149e-28
31.645790198039613,3.949088098658238e-28
31.790908501700347,4.966759893636528e-28
31.936026805361077,6.2440531305489705e-28
32.081145109021804,7.846520163735986e-28
32.22626341268254,9.85609047484822e-28
32.37138171634327,1.2375118004583289e-27
32.516500020004,1.5531417615820038e-27
32.66161832366473,1.948452966589858e-27
32.80673662732547,2.4433508726155578e-27
32.9518549309862,3.062660300667263e-27
33.09697323464693,3.83732781588674e-27
33.24209153830766,4.80591466942634e-27
33.3872098419684,6.016449701521473e-27
