E(cm-1),I
0.01,6.235693200493261e-58
0.20697546709341869,9.66261540381027e-58
0.40395093418683736,1.4961241784366586e-57
0.600926401280256,2.31474727972457e-57
0.7979018683736747,3.5785123184125534e-57
0.9948773354670934,5.527954298825902e-57
1.191852802560512,8.532756741729131e-57
1.3888282696539307,1.3160648153954182e-56
1.5858037367473494,2.0282812957808367e-56
1.7827792038407682,3.1235041420081455e-56
1.9797546709341869,4.8063896955823355e-56
2.1767301380276054,7.390245520702385e-56
2.3737056051210237,1.1354336138606181e-55
2.5706810722144424,1.7431213435579075e-55
2.767656539307861,2.6739697345852196e-55
2.96463200640128,4.0987209104172864e-55
3.1616074734946986,6.277738204144244e-55
3.3585829405881173,9.60773569356381e-55
3.555558407681536,1.4692709334015944e-54
3.752533874774955,2.245151852174365e-54
3.9495093418683735,3.428092614262561e-54
4.146484808961792,5.230249010883559e-54
4.343460276055211,7.973613469045609e-54
4.540435743148629,1.2146495258562676e-53
4.737411210242048,1.8488845117625023e-53
4.934386677335467,2.812105287466092e-53
5.131362144428885,4.273821336375471e-53
5.328337611522304,6.490290591791255e-53
5.5253130786157225,9.848609421932302e-53
5.722288545709142,1.4933055532389182e-52
5.91926401280256,2.2624835960698152e-52
6.116239479895979,3.4251941316542416e-52
6.3132149469893974,5.181409735020209e-52
6.510190414082816,7.832017973854519e-52
6.707165881176235,1.1829391560363679e-51
6.904141348269653,1.7853120353138546e-51
7.101116815363072,2.692333476218653e-51
7.298092282456491,4.0570145287744224e-51
7.49506774954991,6.108678488957505e-51
7.692043216643328,9.190750283546807e-51
7.889018683736747,1.3817124086876171e-50
8.085994150830166,2.0756175908132926e-50
8.282969617923584,3.1155879878730343e-50
8.479945085017002,4.672999043064768e-50
8.676920552110422,7.003487481319259e-50
8.87389601920384,1.0488080559891665e-49
9.070871486297259,1.5694253588177133e-49
9.267846953390677,2.346649946624243e-49
9.464822420484095,3.5060568006610545e-49
9.661797887577515,5.234227304213737e-49
9.858773354670934,7.808168966629938e-49
10.055748821764352,1.1638816476863807e-48
10.25272428885777,1.733530275628891e-48
10.44969975595119,2.579984131809089e-48
10.646675223044609,3.836768819766111e-48
10.843650690138027,5.701343696235223e-48
11.040626157231445,8.465484254263768e-48
11.237601624324864,1.2559992592333564e-47
11.434577091418284,1.8620440617309285e-47
11.631552558511702,2.7583763275736373e-47
11.82852802560512,4.083006523641767e-47
12.025503492698538,6.039063884856153e-47
12.222478959791959,8.925286528487375e-47
12.419454426885377,1.3180676581215478e-46
12.616429893978795,1.9449848979828557e-46
12.813405361072213,2.867858745558569e-46
13.010380828165632,4.225345953975015e-46
13.207356295259052,6.220564285572261e-46
13.40433176235247,9.150825747383332e-46
13.601307229445888,1.3450975498407344e-45
13.798282696539307,1.9756511927236502e-45
13.995258163632727,2.899544335063323e-45
14.192233630726145,4.252185767976421e-45
14.389209097819563,6.23099924663382e-45
14.586184564912982,9.123598417066659e-45
14.7831600320064,1.3348658324179452e-44
14.98013549909982,1.9515157732611506e-44
15.177110966193238,2.850818103783869e-44
15.374086433286656,4.1613087874560664e-44
15.571061900380075,6.0695063804346e-44
15.768037367473495,8.845854554089045e-44
15.965012834566913,1.2882175444051897e-43
16.161988301660333,1.8745698086275278e-43
16.358963768753753,2.7256935087242543e-43
16.55593923584717,3.960184457302987e-43
16.75291470294059,5.749324258107284e-43
16.949890170034006,8.340290635517129e-43
17.146865637127426,1.2089506126334996e-42
17.343841104220846,1.7510515342928684e-42
17.540816571314263,2.5342665371356598e-42
17.737792038407683,3.6649549764033086e-42
17.9347675055011,5.296000185311179e-42
18.13174297259452,7.646986663489025e-42
18.32871843968794,1.103305205367679e-41
18.525693906781356,1.5906110487617804e-41
18.722669373874776,2.2913704907687815e-41
18.919644840968193,3.298296014220302e-41
19.116620308061613,4.744024654836678e-41
19.313595775155033,6.818160779081729e-41
19.51057124224845,9.791529395996765e-41
19.70754670934187,1.405066305847431e-40
19.90452217643529,2.014680114380941e-40
20.101497643528706,2.886545273947321e-40
20.298473110622126,4.132507406273824e-40
20.495448577715543,5.911693384263577e-40
20.692424044808963,8.450319982702517e-40
20.889399511902383,1.2069725724873212e-39
21.0863749789958,1.7226007868907486e-39
21.28335044608922,2.4566024157889375e-39
21.480325913182636,3.5006452412586325e-39
21.677301380276056,4.9845312260760223e-39
21.874276847369476,7.0919152024491e-39
22.071252314462892,1.0082442188595942e-38
22.268227781556313,1.4322899352401997e-38
22.46520324864973,2.0331018381992437e-38
22.66217871574315,2.883701605144734e-38
22.85915418283657,4.0869986907537857e-38
23.056129649929986,5.787908692512824e-38
23.253105117023406,8.190338236591515e-38
23.450080584116826,1.1580971594755646e-37
23.647056051210242,1.6362556110997704e-37
23.844031518303662,2.3100442260040183e-37
24.04100698539708,3.258760425329805e-37
24.2379824524905,4.593540669436403e-37
24.43495791958392,6.470021015362623e-37
24.631933386677336,9.105982473471918e-37
24.828908853770756,1.280592406006277e-36
25.025884320864172,1.7995255921145914e-36
25.222859787957592,2.526784044984407e-36
25.419835255051012,3.545203894790111e-36
25.61681072214443,4.970239343442923e-36
25.81378618923785,6.962679124659907e-36
26.010761656331265,9.746270321424825e-36
26.207737123424685,1.3632123678482598e-35
26.404712590518105,1.9052482690198617e-35
26.601688057611522,2.6607411549413276e-35
26.798663524704942,3.712929232386607e-35
26.99563899179836,5.17718530326519e-35
27.19261445889178,7.213295781399202e-35
27.3895899259852,1.0042382644004479e-34
27.586565393078615,1.3970205125040532e-34
27.783540860172035,1.9419220536131064e-34
27.980516327265455,2.697266124808999e-34
28.177491794358872,3.743508258432905e-34
28.374467261452292,5.19154695417157e-34
28.57144272854571,7.194121533448686e-34
28.76841819563913,9.961431377420182e-34
28.96539366273255,1.3782522750757595e-33
29.162369129825965,1.9054549344607583e-33
29.359344596919385,2.6322773017972027e-33
29.5563200640128,3.633520285531994e-33
29.75329553110622,5.011716922656594e-33
29.950270998199642,6.907302396926589e-33
30.14724646529306,9.512472179269951e-33
30.34422193238648,1.3090050528530866e-32
30.541197399479895,1.799916008341378e-32
30.738172866573315,2.4730115769388175e-32
30.935148333666735,3.39518194374085e-32
31.13212380076015,4.6576081598320776e-32
31.32909926785357,6.384484524421571e-32
31.52607473494699,8.744837054096607e-32
31.723050202040408,1.1968524073991859e-31
31.920025669133828,1.6367881309417626e-31
32.117001136227245,2.236697899085374e-31
32.31397660332066,3.054113591930817e-31
32.51095207041408,4.1670243186312396e-31
32.7079275375075,5.681066559025678e-31
32.90490300460092,7.739211461429044e-31
33.101878471694334,1.0534805995081502e-30
33.29885393878775,1.4329114878250551e-30
33.495829405881175,1.947489747440794e-30
33.69280487297459,2.6448070189982832e-30
33.88978034006801,3.5890192758512076e-30
34.08675580716143,4.8665432360542894e-30
34.28373127425485,6.59368771708865e-30
34.480706741348264,8.926868895509102e-30
34.67768220844169,1.2076273261039169e-29
34.874657675535104,1.6324117043806782e-29
35.07163314262852,2.2049028641958634e-29
35.268608609721944,2.9758580856436597e-29
35.46558407681536,4.0132661739781996e-29
35.66255954390878,5.408124812868883e-29
35.859535011002194,7.282130218573755e-29
36.05651047809562,9.797903745005151e-29
36.253485945189034,1.3172581364261872e-28
36.45046141228245,1.7695857168410945e-28
36.647436879375874,2.3753921228288625e-28
36.84441234646929,3.1861191501091475e-28
37.04138781356271,4.270234324760729e-28
37.23836328065613,5.718793233384424e-28
37.43533874774955,7.6527949226273075e-28
37.632314214842964,1.0232900455996686e-27
37.82928968193638,1.3672263402410222e-27
38.026265149029804,1.825345490375912e-27
38.22324061612322,2.435077181313439e-27
38.42021608321664,3.24596160213302e-27
38.61719155031006,4.323515481135378e-27
38.81416701740348,5.754315262569053e-27
39.011142484496894,7.652675159584294e-27
39.20811795159032,1.0169413319857959e-26
39.405093418683734,1.3503349620004562e-26
39.60206888577715,1.7916373968716766e-26
39.799044352870574,2.3753177756220664e-26
39.99601981996399,3.1467070412761704e-26
40.19299528705741,4.165373007164343e-26
40.38997075415082,5.509529059069406e-26
40.58694622124425,7.281788337037998e-26
40.783921688337664,9.616667870668153e-26
40.98089715543108,1.2690366845517994e-25
41.177872622524504,1.6733497737161143e-25
41.37484808961792,2.204764844201527e-25
41.57182355671134,2.902691054591009e-25
41.76879902380476,3.818583986975868e-25
41.96577449089818,5.019574135081999e-25
42.16274995799159,6.593171790947648e-25
42.35972542508502,8.653362637042072e-25
42.55670089217843,1.134849863231397e-24
42.75367635927185,1.487150455488976e-24
42.95065182636527,1.947306890189771e-24
43.14762729345869,2.5478677744061503e-24
43.34460276055211,3.331059302398061e-24
43.54157822764552,4.3516187194208785e-24
43.73855369473895,5.680444244016871e-24
43.93552916183236,7.409292838237641e-24
44.13250462892578,9.656821668806571e-24
44.3294800960192,1.2576351188310491e-23
44.52645556311262,1.6365832217625675e-23
44.72343103020604,2.1280632208186678e-23
44.92040649729945,2.764992455154063e-23
45.11738196439288,3.5897678898995826e-23
45.31435743148629,4.656952194299951e-23
45.51133289857971,6.036708208156907e-23
45.70830836567313,7.819186681031456e-23
45.90528383276655,1.012012724003293e-22
46.102259299859966,1.3088002134572969e-22
46.29923476695339,1.6913120172667774e-22
46.496210234046806,2.183921910501259e-22
46.69318570114022,2.817821441599275e-22
46.89016116823365,3.6328948406554946e-22
47.08713663532706,4.680100480120292e-22
47.28411210242048,6.024493236423332e-22
47.481087569513896,7.749057049272561e-22
47.67806303660732,9.959560831559685e-22
47.875038503700736,1.2790705869269205e-21
48.07201397079415,1.6413901731882549e-21
48.268989437887576,2.1047093924826404e-21
48.46596490498099,2.6967174321888445e-21
48.66294037207441,3.452564010816178e-21
48.85991583916783,4.416833510019284e-21
49.05689130626125,5.646031700854335e-21
49.253866773354666,7.211715551237351e-21
49.45084224044808,9.20442913384222e-21
49.647817707541506,1.1738649120430785e-20
49.84479317463492,1.495899364048791e-20
50.04176864172834,1.9048010729202623e-20
50.23874410882176,2.4235940061400397e-20
50.43571957591518,3.081293769350748e-20
50.632695043008596,3.9144372452769204e-20
50.82967051010202,4.968994974797472e-20
51.026645977195436,6.302760046256139e-20
51.22362144428885,7.988329723666406e-20
51.420596911382276,1.0116823765385008e-19
51.61757237847569,1.2802517561425991e-19
51.81454784556911,1.6188610315574932e-19
52.011523312662526,2.0454400307380655e-19
52.20849877975595,2.582420297183893e-19
52.405474246849366,3.257842579124986e-19
52.60244971394278,4.1067310042974674e-19
52.799425181036206,5.172796722782219e-19
52.99640064812962,6.510548230331045e-19
53.19337611522304,8.187903247511715e-19
53.39035158231646,1.0289418630643278e-18
53.58732704940988,1.2920281182828237e-18
53.784302516503296,1.6211234451120268e-18
53.98127798359671,2.0324655889098638e-18
54.178253450690136,2.5462046643157053e-18
54.37522891778355,3.187325450859273e-18
54.57220438487697,3.986782149620984e-18
54.76917985197039,4.9828933599568014e-18
54.96615531906381,6.223055494392114e-18
55.163130786157225,7.765845536162667e-18
55.36010625325065,9.683599417719856e-18
55.557081720344065,1.206557091201109e-17
55.75405718743748,1.50217984434247e-17
55.951032654530906,1.8687834434647878e-17
56.14800812162432,2.3230524657697863e-17
56.34498358871774,2.88550646855135e-17
56.541959055811155,3.5813608298079583e-17
56.73893452290458,4.441576019838252e-17
56.935909989997995,5.5041354562119495e-17
57.13288545709141,6.815600407082297e-17
57.329860924184835,8.4330003883976e-17
57.52683639127825,1.0426129472676917e-16
57.72381185837167,1.2880333274566283e-16
57.92078732546509,1.5899888556559056e-16
58.11776279255851,1.9612097946154839e-16
58.314738259651925,2.417224681118382e-16
58.51171372674534,2.976959865692281e-16
58.708689193838765,3.6634640377134986e-16
58.90566466093218,4.504783036116756e-16
