E(cm-1),I
0.01,6.720732149145757e-237
0.1626005521104221,1.3690243675796749e-236
0.3152011042208442,2.787426995386101e-236
0.46780165633126625,5.672748863466625e-236
0.6204022084416884,1.1539349983516328e-235
0.7730027605521105,2.3462099155331735e-235
0.9256033126625325,4.768152297117048e-235
1.0782038647729546,9.685702011727747e-235
1.2308044168833767,1.966571861378002e-234
1.3834049689937988,3.99104174487247e-234
1.536005521104221,8.095812704535096e-234
1.688606073214643,1.6414677951107848e-233
1.841206625325065,3.3266109520544575e-233
1.993807177435487,6.738595565343407e-233
2.146407729545909,1.3643773558854373e-232
2.2990082816563313,2.761196704589712e-232
2.451608833766753,5.585446832540654e-232
2.604209385877175,1.1293179476637336e-231
2.7568099379875974,2.2822975843192092e-231
2.9094104900980193,4.610266631846284e-231
3.0620110422084417,9.308453814202046e-231
3.2146115943188636,1.878567417630242e-230
3.367212146429286,3.7894288321353774e-230
3.519812698539708,7.640441539188121e-230
3.6724132506501297,1.5397878601886922e-229
3.825013802760552,3.1017090544165498e-229
3.977614354870974,6.24509366911916e-229
4.130214906981396,1.2568243545947714e-228
4.282815459091818,2.528179766594663e-228
4.43541601120224,5.083221648312696e-228
4.588016563312663,1.0215693988184875e-227
4.740617115423085,2.052080698595344e-227
4.893217667533507,4.1202040835881916e-227
5.0458182196439285,8.268766977288104e-227
5.19841877175435,1.6586719890257241e-226
5.351019323864773,3.325661173527738e-226
5.503619875975195,6.664893622517636e-226
5.656220428085617,1.3350765762528411e-225
5.808820980196039,2.6731101987512193e-225
5.961421532306462,5.3496489213914066e-225
6.1140220844168836,1.0701174177625669e-224
6.2666226365273054,2.139613435711643e-224
6.419223188637727,4.2759924741832644e-224
6.571823740748149,8.541541991159661e-224
6.724424292858572,1.7054278886614227e-223
6.877024844968994,3.403518953036914e-223
7.029625397079416,6.7892330766827575e-223
7.182225949189838,1.3536643631578971e-222
7.33482650130026,2.697733254093647e-222
7.487427053410682,5.373840193842558e-222
7.640027605521104,1.0699616741008398e-221
7.792628157631526,2.1293616501808152e-221
7.945228709741948,4.235730957149065e-221
8.09782926185237,8.421802222092118e-221
8.250429813962793,1.6737070355059585e-220
8.403030366073216,3.3246932181429038e-220
8.555630918183637,6.601178030659005e-220
8.70823147029406,1.3100535431384344e-219
8.86083202240448,2.5986894229079967e-219
9.013432574514903,5.152493396071045e-219
9.166033126625326,1.0211234296142193e-218
9.318633678735747,2.0227246676269805e-218
9.47123423084617,4.0049125074259805e-218
9.62383478295659,7.925871501991373e-218
9.776435335067013,1.567829217892403e-217
9.929035887177436,3.0999037718567916e-217
10.081636439287857,6.126259708263934e-217
10.23423699139828,1.2101531267592835e-216
10.386837543508701,2.3893676701270173e-216
10.539438095619124,4.7154524648116515e-216
10.692038647729547,9.301682077123429e-216
10.844639199839968,1.8339916092868725e-215
10.99723975195039,3.6143560233189175e-215
11.149840304060811,7.11970905735112e-215
11.302440856171234,1.4018169163033053e-214
11.455041408281657,2.7587864133039192e-214
11.607641960392078,5.4267847107863045e-214
11.7602425125025,1.0670010317403775e-213
11.912843064612924,2.0969342742971423e-213
12.065443616723345,4.11910183983204e-213
